BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),Status (Tags),Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label
6089720,1524396026,0,0,0,0,1,46,1277,61,2,94,2251,1936,0,0
5871926,1524145611,0,1,0,0,0,45,1493,74,2,85,1598,1327,28,0
14550675,1645306684,0.457500668,0,1,0,1,114,2713,57,1,118,1440,2690,28,1
5789882,1525371551,0,0,0,1,1,56,1511,78,3,104,1614,5707,23,1
6607442,1524145611,0,1,0,0,1,37,1786,74,2,60,1613,3392,24,0
15450240,1652417735,0.447065571,1,1,1,1,132,1781,71,1,210,1776,4065,57,1
5468684,1524145611,0,1,0,0,1,59,1265,63,1,72,1575,3211,0,0
6145731,1524145611,0.567729972,1,0,0,1,97,1132,59,2,81,2804,3504,0,1
15450240,1572581849,0.424817353,0,1,0,1,44,1524,61,1,76,1440,4427,52,1
6131480,1526498099,0,0,0,0,1,60,981,78,3,93,1307,3964,0,0
14901028,1527283084,0,1,0,0,1,36,1549,77,3,91,1300,2171,26,0
15450240,1647313900,0.515055733,1,1,1,1,119,2556,76,1,241,1639,5014,53,1
6216061,1653137649,0,1,0,1,1,34,3179,46,1,83,1278,2154,26,1
5757669,1661999151,0,1,1,1,1,42,889,28,2,96,1531,2980,54,1
15344871,1661137409,0.458396889,1,1,1,1,58,2384,13,2,69,1588,3132,60,0
14772651,1655328860,0,1,1,1,1,43,1628,56,1,87,1419,3701,25,1
5786357,1524145611,0.007400678,1,0,0,0,41,998,37,1,32,1531,3949,25,0
5574418,1525219887,0,1,0,0,1,36,1802,20,3,46,1527,4035,31,0
6141201,1524145611,0.464672282,1,0,1,1,65,1453,81,2,64,1585,8838,26,1
5468684,1524145611,0,1,0,0,0,54,859,63,2,105,1575,1953,28,0
13491696,1524145611,0,1,0,0,1,49,1580,65,3,75,1527,3103,25,0
6238590,1524145611,0,1,0,0,0,44,2441,42,2,81,1478,1267,0,0
5874649,1626583478,0.013441131,1,1,1,1,67,1562,53,2,69,1614,3031,29,0
5468684,1524145611,0.017700005,1,0,0,1,50,851,28,3,103,1714,921,25,0
15450240,1562421025,0.485708092,1,0,1,1,51,1585,37,1,105,1307,4310,25,1
6107058,1529669217,0,1,0,0,1,44,1004,64,2,119,1376,2811,25,0
15450240,1646975476,0.526284409,1,0,1,0,42,1925,65,1,235,1405,2283,56,1
6088386,1524145611,0,1,0,0,1,31,1593,2,2,110,1583,1906,24,0
15450240,1661999151,0.535564733,1,1,1,1,39,1114,74,1,70,2072,3691,58,1
5547091,1524145611,0.011531336,1,0,0,0,46,1035,418,2,63,1236,1840,27,0
15450240,1661999151,0.458313465,1,1,1,1,37,2146,35,1,172,2384,2859,35,1
6076488,1524145611,0.01729168,1,0,0,1,89,1083,46,2,81,1194,1620,28,0
6309973,1524145611,0,1,0,0,1,68,1682,35,2,69,1727,3236,31,0
15450240,1528215521,0,0,0,0,1,43,766,26,2,111,2884,4123,57,0
15450240,1660922577,0.472624846,1,1,1,1,50,2506,55,1,69,1535,5405,51,1
15450240,1526511493,0,0,0,0,1,30,2584,21,2,99,2673,2855,0,0
6265711,1524145611,0,1,0,0,1,30,1457,59,2,64,1580,3631,24,0
5468684,1524145611,0,1,0,0,1,52,1059,74,2,91,1657,2583,25,0
15450240,1661999151,0.448146958,1,1,1,1,92,2886,54,1,95,2859,5983,51,1
15450240,1657993792,0.543230953,1,1,1,1,42,2270,47,1,112,1479,5112,24,1
15450240,1660881573,0,1,1,1,1,97,1550,68,1,116,3296,3128,27,0
5733360,1528916342,0,1,0,0,1,97,2659,53,2,86,1564,1932,33,0
15450240,1645063961,0.496196344,1,1,1,1,61,1085,60,2,115,1834,4140,49,1
15450240,1541389856,0.47288672,1,0,0,1,31,1414,38,1,109,1546,2808,28,1
15450240,1640676096,0,1,0,1,1,30,1771,55,3,89,2357,3077,55,1
15450240,1643974049,0,1,1,1,1,62,1051,59,2,41,1274,2741,59,0
6057528,1655912270,0,1,1,0,1,43,1134,51,1,95,2697,3426,57,1
5591591,1524264872,0.010012215,0,0,0,1,41,913,50,2,71,1528,2568,25,0
15450240,1655299451,0.46244122,1,1,1,1,189,2622,55,1,82,1730,5928,50,1
15450240,1524145611,0,1,1,1,1,43,1139,43,1,92,1643,6220,52,1
14439709,1524145611,0.466023763,1,0,1,0,70,1751,36,1,70,1278,2288,57,1
6150529,1524145611,0,1,0,0,1,42,1603,85,2,109,1211,3709,0,0
15443754,1661360154,0.493905807,1,1,1,1,39,1154,75,3,86,1482,3914,52,1
15450240,1643788292,0.013523617,1,1,1,1,41,3469,62,1,79,1585,5904,59,1
15450240,1524145611,0,1,0,0,0,123,1687,48,1,38,1308,3056,0,0
15450240,1531928278,0,1,1,0,1,112,2886,44,1,127,1621,3586,27,1
5680644,1524145611,0,1,0,0,0,107,1386,61,1,100,1580,1654,27,0
15036874,1651110044,0.4818638,1,1,1,1,108,2710,53,1,187,1201,2885,64,1
15450240,1638573072,0.443785687,1,1,1,1,46,2351,31,3,76,1722,3782,58,1
5739992,1524145611,0,1,0,0,0,48,1598,67,3,88,1654,2814,30,0
15120353,1660901514,0.533961414,1,1,1,1,94,2727,63,3,65,1459,3605,27,1
15450240,1646116945,0.518667016,1,1,1,1,83,1387,66,1,100,1846,7408,54,1
15450240,1527070839,0,1,0,0,0,45,1790,54,2,123,1375,2861,57,0
6083458,1527058933,0,1,0,0,0,48,1039,59,2,106,1733,3086,29,0
5478655,1524145611,0,1,0,0,1,98,2054,53,2,101,1501,2729,0,0
5765532,1531557130,0,0,0,0,1,50,951,2,2,103,1669,1551,26,0
5770579,1524145611,0,1,0,0,1,63,1620,80,2,80,1523,2697,0,0
15450240,1653711291,0,1,1,1,1,45,2246,53,2,133,1718,3588,55,1
6000555,1525766107,0,1,0,0,1,45,980,30,3,56,1659,3370,28,0
5468684,1524145611,0,1,0,0,1,33,1491,66,2,103,1642,2624,23,0
15450240,1661999151,0.460108512,1,0,1,0,39,2716,43,3,99,1568,6240,55,1
5747007,1524145611,0.006442333,1,0,0,1,64,1654,43,3,81,1516,2078,26,1
15450240,1661999151,0.466945052,1,1,1,1,40,3590,50,1,94,1519,6009,57,1
15450240,1648321704,0.493223581,1,1,1,1,79,1720,79,1,75,1271,2463,28,1
15450240,1654559674,0.50743153,1,1,1,1,37,2715,39,1,102,2807,4333,53,1
15409621,1655298909,0.4480852,1,1,1,1,36,1749,43,1,86,1271,5105,55,0
15450240,1661785865,0.531731677,1,1,1,1,135,1076,61,1,119,2320,5339,59,1
6191701,1651749168,0,1,0,0,1,31,1104,75,1,91,1540,4445,0,1
15450240,1646836903,0.470750611,1,1,1,1,93,2857,60,1,79,2406,4626,56,1
15450240,1524145611,0,1,0,0,1,46,1618,48,3,102,1343,3178,62,0
15450240,1661999151,0.472404918,1,1,0,0,32,961,45,1,62,1394,3162,51,0
15450240,1656682301,0.430726075,1,1,1,1,44,940,72,1,35,1649,6060,52,0
5699040,1528143711,0,1,1,0,0,47,839,54,2,157,1427,2006,55,0
15450240,1638169705,0.464198277,1,1,1,1,131,2907,80,1,188,1540,4864,54,1
6550347,1529157670,0.023514867,1,0,0,0,31,1038,63,2,93,1406,1786,0,0
5921663,1533652709,0,1,1,0,1,64,2188,25,1,94,1559,2266,52,1
6248790,1524145611,0.01400392,1,0,0,1,45,1504,70,1,91,2289,2792,30,0
5657001,1524145611,0,1,0,0,1,120,1666,72,1,106,1601,4825,54,0
15450240,1645298424,0.458940455,1,1,1,1,37,1728,85,1,61,1660,3941,50,1
15450240,1652771818,0.482933166,1,1,1,1,58,2535,64,1,81,3120,6262,50,1
5994464,1524145611,0,1,0,0,1,65,1600,84,1,54,1437,3251,0,0
5731870,1524145611,0.026580047,1,0,0,1,40,1565,52,2,107,1353,2580,24,0
5979319,1524145611,0.014680326,1,0,0,0,42,1674,60,2,81,1463,2476,25,0
15450240,1524145611,0.501636879,1,0,0,0,44,1110,59,1,92,1624,5757,56,0
5468684,1524145611,0,1,0,1,1,68,1100,77,1,107,1413,3060,25,0
6672126,1649187582,0,1,0,0,1,43,1585,38,1,111,1534,3465,31,0
15450240,1660997811,0,1,0,0,1,44,685,73,1,105,1471,4356,27,0
15450240,1649621805,0.529635388,1,1,1,1,135,2651,78,1,95,2589,4039,0,1
6293689,1524145611,0,1,0,0,0,40,1783,88,2,67,2763,1723,1,0
6377579,1524145611,0,1,0,0,1,30,2856,41,1,68,1170,2636,28,1
5824884,1661952535,0.466475766,1,0,1,1,41,2377,290,1,134,3078,5685,26,1
5930933,1524145611,0,1,0,0,0,60,1017,49,1,50,1511,1964,2,0
15450240,1661999151,0.468900431,1,1,1,1,40,1036,63,1,94,1548,5066,55,1
15450240,1643093837,0.553010334,1,1,1,1,123,1848,26,1,89,2208,5127,62,1
5617536,1524145611,0,1,0,0,0,98,1317,55,2,199,3025,2249,26,0
6085404,1546746641,0,0,0,0,1,110,2362,43,1,122,1423,4630,57,0
15450240,1658827919,0.45984335,1,0,1,1,35,1640,60,2,51,1462,2406,59,1
10062258,1525448937,0,0,0,0,1,63,1415,418,1,82,1550,2889,30,0
15450240,1652741790,0.457705686,1,1,1,1,39,2215,82,1,74,1678,3578,0,1
5468684,1573222339,0,1,0,0,1,66,1434,14,1,93,1425,3408,25,0
15450240,1656367154,0,0,0,0,1,39,1766,71,1,112,1300,3225,24,0
13364462,1530975356,0,1,1,0,0,48,1480,66,3,110,1540,4048,28,0
11336744,1529689955,0,1,0,0,0,109,1665,75,3,96,2682,4808,58,0
6277290,1524145611,0,1,0,0,1,72,1100,82,3,83,1629,2512,25,0
6130035,1533040551,0,1,0,0,0,30,1371,62,1,75,1216,1996,25,0
14177115,1524145611,0.014584092,1,0,0,0,50,1578,72,1,76,1509,1446,25,0
15450240,1524145611,0,0,0,1,1,115,1089,55,1,100,1609,4456,53,0
15450240,1526712541,0.408321773,1,0,0,1,109,1028,73,1,93,2819,5922,53,0
15315446,1653901153,0,1,0,0,1,97,1608,78,3,50,1800,1902,52,1
6443243,1524145611,0,1,0,0,0,59,1618,65,2,46,1417,2054,29,0
12418808,1525344345,0.474811347,1,0,0,0,43,3671,55,2,84,1288,2571,0,0
5792191,1524145611,0.002551291,1,0,0,1,67,1047,37,3,88,1579,3751,0,0
15450240,1647746590,0.515174206,1,1,1,1,95,2678,73,1,107,2398,4595,55,1
5878226,1527779139,0,1,0,0,1,36,911,64,2,72,1253,1995,26,0
5599219,1524145611,0.003687949,1,1,0,1,57,1520,39,3,65,1402,2240,30,0
6063427,1524145611,0,1,0,0,1,42,1399,37,2,116,1696,1994,0,0
6359598,1660006404,0.003171043,1,1,1,1,41,2195,57,2,73,1411,3581,0,0
5477318,1574978692,0,0,0,0,1,72,1269,82,3,45,1469,2938,0,0
6489030,1527826005,0,1,0,0,0,54,794,72,1,87,1962,2502,26,0
15450240,1656529291,0.487085361,1,1,1,1,107,1040,43,1,115,2197,4376,56,1
5468684,1524145611,0,1,0,0,1,41,1492,58,2,102,1276,1027,0,0
5905492,1528241533,0,1,0,0,1,37,1684,39,2,104,1303,2616,25,0
15450240,1528935626,0.464295133,1,0,1,1,47,3850,22,1,82,1627,3885,27,0
15450240,1661984828,0.460350665,1,1,1,1,104,1407,50,1,96,1444,2404,55,1
6023135,1524145611,0.008167127,1,0,0,1,43,1045,73,1,52,1342,2429,0,0
5999308,1524145611,0.523188662,1,1,1,1,121,1650,56,3,96,1693,2582,0,0
6152654,1524145611,0.015053315,1,0,0,1,31,1739,49,2,90,1201,1119,25,0
15450240,1661999151,0.481754727,1,1,1,1,42,1469,49,1,54,1408,1976,25,0
5797016,1588066033,0,1,1,1,1,75,1536,64,1,90,3071,4661,56,1
6443842,1524145611,0,1,0,0,0,63,1573,74,1,129,1479,3842,3,0
15450240,1659112210,0.413365606,1,0,0,0,44,1183,78,3,97,1568,6234,60,0
15450240,1648261406,0,1,1,1,1,61,1618,82,1,34,2935,2542,54,1
5468684,1524145611,0,1,0,0,1,40,1037,76,2,99,1679,2786,0,0
5904875,1524145611,0,1,0,0,1,30,1498,56,3,30,1362,3425,26,1
5817017,1527095738,0,0,0,0,1,40,1196,17,2,83,1731,2996,54,0
5836774,1526760872,0.47235801,1,0,0,1,83,1547,29,1,47,1665,3207,26,1
5764032,1524145611,0,1,0,0,0,62,1470,64,2,105,1606,2196,0,0
15450240,1648357474,0.443512214,1,1,1,1,39,3568,44,1,98,1492,4264,57,1
15450240,1661999151,0.490148258,0,1,1,1,117,1169,71,3,102,2936,5962,50,1
6000717,1524145611,0,1,0,0,1,43,1550,63,2,126,1607,2249,27,0
5788743,1530376235,0,1,0,0,0,60,2172,73,2,63,1393,1456,22,0
15450240,1647827155,0.453290475,1,1,1,1,117,2656,40,1,92,3027,4669,57,1
6136189,1553793926,0,0,0,0,1,53,1072,88,2,45,1089,3300,52,0
5790885,1526054962,0,1,0,0,1,44,758,19,3,38,1279,3231,28,0
5944002,1616231676,0,0,0,0,1,40,1425,67,3,91,1386,2893,26,0
5885909,1524145611,0.01270974,0,0,0,1,30,1458,66,3,100,1619,3090,30,0
5599897,1524145611,0,1,0,0,1,123,1792,55,2,99,2770,2539,30,1
6303237,1525956586,0,1,0,0,0,42,1492,86,2,53,1652,1776,0,0
6079396,1529387651,0,1,0,0,1,99,963,65,2,97,2311,3107,61,0
15450240,1642809556,0.524601236,1,1,1,1,33,2356,62,2,85,1456,4133,58,1
11860436,1524145611,0,1,0,0,0,36,1620,61,1,110,1550,2385,0,0
6125472,1528824640,0,1,0,0,1,50,931,24,2,44,1630,2384,26,0
5468684,1524145611,0,0,0,0,1,52,1519,44,2,121,2411,3470,23,0
6221496,1620479876,0,0,0,0,1,38,1596,36,2,95,1271,2062,2,0
14949324,1656383952,0.478343465,1,1,1,1,104,1667,66,3,72,1460,4184,58,0
15450240,1641541499,0.417742128,0,1,1,1,116,1747,75,3,100,3358,5004,59,1
5511178,1524145611,0,1,0,0,0,48,1046,71,2,30,1741,2270,24,0
6067454,1524145611,0,1,0,0,0,32,1018,66,1,93,1434,3100,0,0
5539297,1524145611,0,1,0,0,1,30,1799,50,3,83,1480,1789,0,0
15450240,1652831360,0.488828809,1,1,0,1,189,1615,38,1,103,1684,4072,56,1
5761648,1652808689,0.465549627,1,1,0,1,95,1561,80,2,42,1383,5088,25,0
6148948,1524145611,0.009084312,1,0,0,1,74,1679,46,2,85,2120,2327,59,1
5468684,1661999151,0.471834036,0,1,0,1,110,2136,44,2,103,2325,4779,27,1
6396518,1524145611,0.002633235,0,0,0,1,46,1728,78,2,109,1136,3494,25,0
15450240,1652900150,0.49074079,0,1,1,0,153,2461,37,3,202,2304,3668,29,1
5468684,1524145611,0,1,0,0,0,34,1500,45,2,30,1510,1948,0,0
15450240,1648972227,0.497936858,1,1,1,1,82,1769,73,1,94,1557,4922,53,1
5916864,1525239453,0.016152763,0,0,0,1,46,3837,46,1,45,1464,3452,0,0
5733515,1530095688,0,1,0,0,0,40,813,81,2,56,1472,2092,0,0
15216383,1654409953,0.508372321,1,0,0,1,189,1632,37,3,37,1699,4090,0,0
15450240,1646387457,0,1,1,1,1,119,1745,43,3,86,1371,2874,25,1
5990110,1530285877,0,1,0,0,1,36,1723,83,3,35,1924,2593,26,0
6350193,1524145611,0,1,0,0,0,61,1599,61,2,96,1542,1390,23,0
15450240,1660720006,0.616721165,1,1,1,1,52,1113,72,2,135,2384,2295,53,0
15450240,1659466843,0.513849097,0,1,1,1,68,1706,43,1,56,2331,6229,52,0
15450240,1655482109,0.454117195,1,1,1,1,69,3850,45,3,51,1918,4292,52,1
15450240,1648561965,0.491430698,1,1,1,1,56,2922,58,1,186,1532,5268,54,1
15450240,1524145611,0.488762672,0,1,0,1,114,1734,32,1,104,2247,2939,29,0
15450240,1661999151,0.602600997,1,1,1,1,40,1021,65,3,111,2269,3086,58,0
15450240,1660151964,0.591833658,0,0,0,1,103,1593,68,1,66,2155,2025,51,1
5882146,1524716770,0.024157155,0,0,0,1,42,1078,74,1,112,1125,3301,23,0
5825335,1525436755,0.003651566,1,0,0,1,48,1366,48,2,74,1437,5009,30,1
15450240,1661999151,0.540618841,1,1,1,1,34,811,74,1,91,1582,2703,54,1
6265987,1527921065,0,1,0,0,1,67,980,64,1,30,1651,3292,29,0
15450240,1641842795,0.428730853,1,1,1,1,71,2774,82,1,109,2732,5412,54,1
15450240,1654413406,0.523908752,1,1,1,1,44,2143,62,1,65,2663,2783,53,1
5961849,1525842421,0,1,0,0,0,64,1539,74,2,106,1672,2776,24,0
15114277,1628798452,0.4428691,1,1,1,1,106,1031,90,3,78,1586,3694,53,1
15450240,1658029365,0,1,0,1,1,40,1079,73,2,74,2694,4755,56,1
5697179,1524145611,0,0,0,0,1,51,1719,62,2,54,1490,4090,25,0
6174070,1525177063,0,1,0,0,0,41,1316,60,2,30,1642,2131,0,0
5938131,1524145611,0,1,0,0,1,118,1814,52,2,115,1528,2039,25,0
15450240,1577175180,0.435508939,1,0,1,1,60,1480,73,1,62,1582,4386,53,1
15450240,1649963765,0.440326152,1,1,1,1,53,2333,51,3,153,1733,6551,61,1
5834410,1527912298,0,1,0,0,0,43,1209,57,1,77,1257,958,23,0
5648351,1524145611,0.430827573,1,0,0,0,59,3850,41,1,108,1629,5004,58,0
5895605,1531486099,0,1,0,0,1,50,2977,69,2,96,1296,1636,34,1
15450240,1657148014,0.457145434,1,1,1,1,60,3810,63,1,55,1782,5193,54,1
15450240,1638407533,0.517010211,1,0,0,1,98,2560,392,2,102,1640,3340,54,1
15450240,1524255190,0.47201353,1,1,1,1,43,1561,3,1,106,2787,3363,0,1
15450240,1653523706,0.555321155,1,1,1,1,116,2671,76,1,67,1289,3745,54,1
15450240,1648777791,0.498937687,1,1,1,1,141,2265,64,1,60,2811,6062,53,1
5926681,1524145611,0,1,0,0,1,45,849,81,2,46,1407,2831,0,0
15450240,1524145611,0.444618828,1,1,0,1,99,1194,79,1,30,1408,3809,58,1
6015570,1530082000,0,1,0,0,1,39,1506,79,2,33,1735,2571,22,0
15450240,1642705144,0.582054996,1,1,1,1,120,3118,9,3,89,2572,5155,56,1
12283716,1659963843,0,1,1,1,1,46,1474,29,1,101,1407,3085,51,1
15450240,1661999151,0.449503829,1,1,1,1,32,1874,54,2,124,1561,4724,54,1
6184355,1524145611,0.01275836,0,0,0,1,39,2504,46,1,122,1312,4354,26,0
13995063,1524145611,0,0,0,0,1,117,923,48,1,103,1047,4709,51,0
6014978,1524145611,0,1,0,0,1,45,1962,51,2,58,1642,2612,25,0
15450240,1527220423,0.551182703,0,0,0,1,118,2976,418,2,103,1569,4353,27,0
6634552,1530383440,0,1,0,0,1,42,3796,43,3,33,1424,2900,26,0
15450240,1655717576,0,0,1,0,1,116,3662,60,1,103,1340,2580,24,0
6209247,1524145611,0.017371722,1,0,0,1,56,1586,67,2,70,1673,1862,0,0
5948114,1529627366,0,1,0,0,0,39,1709,25,3,90,1475,2531,25,0
15450240,1661999151,0,1,1,1,1,43,993,42,1,102,1743,5453,52,1
5841333,1524145611,0,1,1,0,1,54,1655,41,2,87,2186,5519,0,0
14616589,1524145611,0.015382302,1,0,0,1,83,1683,68,2,112,1720,3175,52,0
5788993,1526902179,0,1,0,0,1,30,1614,58,1,84,1720,1693,23,0
14831327,1646919731,0.455937181,1,1,1,1,44,2457,78,1,137,1668,4241,60,1
6104014,1524145611,0,1,0,0,0,30,1727,58,3,93,1192,2477,28,0
15450240,1524145611,0,1,0,0,0,74,1593,57,1,69,1649,4433,58,0
6093478,1526291730,0,1,0,0,0,60,1585,49,1,117,1596,2329,25,0
6241356,1524145611,0,1,0,0,1,44,2682,56,2,102,1775,4003,28,0
6254983,1661999151,0,1,1,1,1,43,1789,71,1,92,1597,3359,61,1
5803681,1525913626,0,1,0,0,1,34,1669,28,1,90,1508,2995,0,0
15450240,1657555492,0.496660524,1,1,1,1,80,2475,77,1,105,1511,5732,56,1
15169711,1659223817,0.493857818,1,1,1,1,129,2495,41,1,30,2121,1659,30,1
6239747,1524145611,0,1,0,0,1,42,1586,62,2,94,1752,1779,0,0
15450240,1649385695,0.491172113,1,1,0,0,45,2661,91,1,61,1590,5700,57,1
15450240,1661999151,0.554277887,1,1,1,1,95,1832,237,1,77,2421,4408,53,1
15450240,1652771471,0,1,1,0,1,68,1563,54,1,41,1810,3135,25,1
15450240,1645003576,0.492824367,1,1,1,1,56,3452,60,3,102,2661,4759,25,1
6418359,1524145611,0,1,0,0,1,60,1708,82,3,85,1144,2250,52,0
15450240,1661999151,0.52754443,1,1,1,1,103,1531,57,1,105,1399,4305,57,1
6073304,1529137074,0,1,0,0,1,35,952,83,2,58,1138,3272,0,0
15450240,1540954852,0.55061482,1,0,1,1,189,1658,38,1,76,2545,5742,56,1
13772459,1524145611,0,1,0,0,0,65,1693,65,1,138,1365,2614,58,0
15450240,1656079801,0.509355757,1,0,0,1,30,875,59,1,98,1507,5136,56,1
6435203,1524145611,0,1,0,0,1,44,1639,66,2,107,1665,3284,23,0
6270112,1637442265,0.5427855,1,0,0,0,37,1273,80,1,57,2577,4307,50,1
15450240,1659280668,0.515326496,1,1,1,1,117,2736,69,1,71,2663,3874,55,1
15450240,1654065101,0.461445873,1,1,1,1,189,2363,90,3,70,1674,4051,50,1
15450240,1652230901,0.469273929,1,1,1,1,48,3037,69,1,203,2838,5300,59,1
15450240,1645792730,0.557371076,1,1,1,1,41,1561,83,1,67,1824,4088,56,1
6194637,1524145611,0,0,0,0,1,63,1081,44,2,53,1498,3289,0,0
15450240,1657073571,0.544893568,1,1,1,1,72,3850,53,1,67,1556,3107,50,1
15450240,1639027461,0.495946645,1,1,1,1,123,908,85,1,125,1728,5929,53,1
6709842,1524145611,0.000298124,1,0,0,1,37,1655,49,2,107,1395,2933,24,0
5926918,1653807292,0,1,1,0,1,45,1735,63,1,77,1700,5673,50,0
6300453,1524145611,0,1,0,0,1,71,1009,76,1,43,2204,5609,24,0
15450240,1656764812,0.47881558,1,1,1,1,45,1431,46,3,30,2871,4325,25,1
6336223,1533723401,0.024136527,1,0,0,1,40,1604,65,2,87,2279,3688,30,0
15450240,1661999151,0.599276719,1,1,1,1,115,3850,52,1,157,2882,5979,60,1
15450240,1654071672,0.499939565,1,1,1,1,107,3850,65,1,122,2753,5501,58,1
5572108,1524145611,0.005522414,0,0,0,1,32,1488,24,1,81,1397,921,24,0
5822829,1524145611,0,1,0,0,0,64,1640,62,2,61,1713,2597,31,0
15374301,1657932776,0.557399623,1,1,0,1,130,2639,23,2,97,1928,3126,59,1
15450240,1660352382,0.475395362,1,1,1,1,43,2906,45,1,114,3270,4898,52,1
15450240,1661999151,0.422927584,1,1,1,1,97,1656,50,1,207,3080,5346,57,1
15450240,1659656505,0,1,0,1,1,148,1697,59,2,67,1803,3902,59,0
15327866,1648146167,0,1,0,1,1,54,1620,26,1,105,1445,2665,59,1
15450240,1530794390,0.51349257,1,1,1,1,45,2760,66,1,74,1632,5431,27,0
6055736,1553085117,0,0,0,0,1,45,896,70,2,83,1505,3107,26,0
6150589,1528707553,0,0,0,0,1,38,797,71,2,61,1341,1966,25,0
11542404,1543541976,0,1,0,0,1,41,2333,44,1,100,1406,2505,54,0
15450240,1660518337,0,1,0,1,1,64,1844,36,1,94,3062,3197,58,1
5920335,1525676150,0,0,0,0,1,31,1993,57,2,97,1634,3092,26,0
6035470,1531238268,0,1,0,0,1,33,1623,67,1,74,1282,3063,0,1
15441923,1643851859,0.434771532,1,1,1,1,48,2186,34,1,95,3129,3917,49,1
5468684,1524145611,0,1,0,0,1,55,1618,56,2,66,1696,1487,0,0
5697958,1524145611,0,0,0,0,1,30,915,47,2,84,1602,1634,0,0
15450240,1651116550,0.466446097,1,1,1,1,42,2478,45,1,31,3042,2739,58,1
15450240,1647514908,0,1,1,1,1,61,1524,57,1,195,1804,3167,58,1
15450240,1524145611,0,1,0,0,1,40,2527,56,2,87,1781,3813,27,1
15450240,1648342614,0.425304735,1,1,1,1,46,898,69,3,109,1187,2807,54,1
5797980,1524145611,0,0,0,0,1,44,1414,55,2,78,3063,2035,27,0
15450240,1646934332,0.473725468,1,1,1,1,123,993,80,1,58,1738,2121,50,1
15450240,1635984940,0.458528825,1,1,1,1,40,3850,83,1,88,1602,4855,53,0
5468684,1524145611,0,1,0,1,1,44,1628,59,3,105,1634,1556,24,0
6303330,1528385448,0,1,1,0,1,35,1024,47,2,56,1398,3365,52,0
6107261,1658949150,0.410998966,1,0,1,0,44,935,53,1,109,1482,2018,24,0
15450240,1650251372,0.448985598,1,1,1,1,69,2349,67,1,85,2824,5164,56,1
5689972,1528639074,0.018843636,1,0,0,0,48,1014,78,2,97,1642,3805,0,0
6596312,1524463880,0,1,0,0,1,41,1108,33,2,106,1195,4343,28,0
6287706,1524145611,0.471009683,1,0,0,1,30,1357,32,1,43,1239,1770,0,1
6118868,1661999151,0,1,0,0,1,43,1453,86,1,77,2310,2990,25,0
15450240,1648796193,0.540062011,1,1,1,1,135,1565,51,1,104,2365,3765,57,1
15450240,1661999151,0.585922655,1,0,0,1,107,1604,78,1,61,1563,2862,52,0
14868745,1661855612,0,1,1,0,1,118,1093,52,2,30,1448,3538,23,1
14856733,1658515674,0.448687322,0,1,1,1,99,2296,53,2,109,1362,4487,51,1
5520896,1529473950,0.011010684,0,0,0,1,43,1356,75,1,46,1364,2408,27,0
6318196,1524145611,0,0,0,1,1,125,1482,72,2,104,2836,4373,0,0
6497972,1528432993,0.00973668,1,0,0,0,35,1506,49,2,99,1869,1714,1,0
6297737,1565127931,0,1,1,0,1,64,1573,48,2,95,1555,3337,31,0
15450240,1657221046,0.518121437,1,1,1,1,43,1808,22,1,77,1585,4341,56,1
15450240,1654782573,0.518981348,1,1,1,1,80,1058,38,3,97,986,1492,58,1
6331054,1525772659,0.007402257,1,0,0,1,49,3571,27,2,84,1452,2709,27,0
15450240,1650984491,0.502748033,1,1,1,1,48,2466,91,3,103,1808,5861,53,1
5679197,1643426733,0,1,0,0,0,78,1052,73,1,91,1288,2111,27,0
15450240,1661999151,0,1,1,1,1,43,1073,42,3,81,2064,5081,27,0
15450240,1652117744,0.4915194,1,1,1,1,94,1376,51,2,160,1692,5285,25,1
6156924,1524145611,0,1,0,0,0,69,1459,65,3,65,1229,1233,27,0
15207232,1661062195,0.438753113,1,1,1,1,114,1678,67,1,55,2931,6254,56,1
15450240,1642290616,0.504022823,1,1,1,1,43,1238,79,3,105,1479,3621,54,1
5931571,1641769145,0.519780994,1,0,1,1,112,1661,54,1,110,1623,3369,27,1
15450240,1658841222,0.525443114,1,1,1,1,116,1572,55,1,109,1686,3123,24,1
15122912,1655467263,0.453759896,1,0,1,1,63,1449,34,1,100,3187,5715,54,1
15450240,1642567001,0.572095857,1,1,1,1,40,2507,20,2,80,1735,4407,56,1
5897783,1524145611,0,1,0,0,1,107,2281,60,2,94,1356,2619,22,0
5627327,1529510813,0,0,0,0,1,51,1326,53,2,88,1587,3061,0,0
5798326,1526011596,0,1,0,0,0,33,1074,34,2,66,1548,3578,27,0
15450240,1660308055,0.493073238,1,1,1,1,59,1883,75,1,64,1521,4946,54,1
6362288,1524145611,0.019345271,1,0,0,0,58,1748,62,2,68,1421,2190,26,0
15450240,1661999151,0.564328615,1,0,1,1,34,1685,49,1,35,1207,4471,55,1
15450240,1661999151,0.558541839,1,1,1,1,119,2543,83,1,294,1873,5198,52,1
5919753,1656072412,0,1,0,0,1,43,943,80,1,117,1458,5295,50,0
5539260,1524145611,0,1,0,0,1,46,949,76,1,96,1425,2801,24,0
15450240,1524145611,0,1,1,0,1,109,2786,48,3,106,1022,2212,27,0
6228281,1533786712,0,1,0,0,0,42,1561,67,2,71,1626,3307,27,0
